"Site_id","Round","links_sps","num_compartments","NODF","link_dens","weigh_connectance","Shannon","int_evenness","Alatalo_int_evenness","H2","species.poll","species.pl","niche.overlap.poll","niche.overlap.plant","functional.comp.poll","functional.comp.plant","modularity","z","links.corr","nodf.corr","linkdens.corr","conn.corr","ala.corr","h2.corr","V26","V27"
"Lasmulas","7",0.928571428571429,1,0,3.22742347782793,0.230530248416281,2.38542864127748,0.682231798256716,0.7801978864199,0.695387763097406,11,3,0.472727272727273,0.152354356874491,13.9272908971027,15.2031898353666,"0.4275","2.62239754166845",-13.8417141242394,-3.22957174845541,-8.37771721951077,-11.3746104489224,-29.3979764160408,-31.1011732590616,-20.9316380538963,-1.77806336727631
"Elpozo","1",0.9,2,16.6666666666667,2.48048855388523,0.248048855388523,2.09472904752765,0.688032060980311,0.870390481833875,0.286679559916098,7,3,0.39422084623323,0.253623188405797,9.74030169769527,8.67004637770997,"0.3125","-0.952877343854376",-12.8825561044556,14.6474487675012,-7.17037656559254,-9.40281626408924,-18.9744039114166,-20.3811008979639,-14.9490952100121,-1.44541988081263
"Elpozo","2",0.909090909090909,2,8,2.39215531808952,0.217468665280866,2.27186851269656,0.667961384701028,0.955181221416449,0.166666666666667,6,5,0.332611832611833,0.209090909090909,8.38559113841653,9.10111274431343,"0.404959","-1.03271425638108",-10.5966691076306,6.63031173150758,-5.19361130710021,-7.36829795990887,-17.2369204063188,-18.8408275343143,-23.8445679985205,-1.67396101788571
"Elpozo","3",0.888888888888889,1,5.55555555555556,2.30007469857024,0.255563855396693,1.99150936135661,0.689014953151282,0.91044394669812,0.470247787686942,6,3,0.403921568627451,0.330611849390919,10.8967674238842,9.93113459685063,"0.449704","2.01370885516831",-11.1730108324837,3.42746197259636,-7.37071942905636,-9.4152302722299,-18.7834968945631,-20.0859913027684,-16.6046187504738,-1.53089565107013
"Elpozo","4",0.928571428571429,1,0,3.15508865601316,0.225363475429512,2.47995552054452,0.672278818376352,0.883548333696341,0.372789450424941,10,4,0.435555555555556,0.341699857447889,9.66036285989614,10.434576981683,"0.507812","1.77493356516563",-15.4036021857355,-2.40663074280255,-7.10367463412822,-10.0333998147119,-26.5664642180381,-28.3741409202063,-22.6020379614743,-1.77843295712797
"Elpozo","5",0.764705882352941,4,0,3.84615384615385,0.226244343891403,2.56494935746154,0.649149872836091,1,NA,13,4,0.474358974358974,0,5.65685424949238,9.57371777707008,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA
"Elpozo","6",0.5,3,0,1,0.166666666666667,1.09861228866811,0.5,1,NA,3,3,0,0,4.24264068711929,4.24264068711929,"0.666667","NaN",-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA
"Pinodelcuervo","1",0.8125,3,0,2.30809545533182,0.144255965958239,2.52321095295289,0.651790218550583,0.945375642815022,0.666666666666666,12,4,0.242424242424242,0.0416666666666667,9.57864565703005,11.9143154139977,"0.653333",NA,-18.5253278787544,NA,-11.3216113573005,-13.485450846674,-36.1007686629841,-37.9721893973864,-44.9637607263829,-0.22335888423835
"Pinodelcuervo","2",0.818181818181818,3,0,2,0.181818181818182,2.19722457733622,0.646015014942309,1,0,6,5,0.253333333333333,0.233333333333333,6.14626436994197,6.86217303667007,"0.567901","0.00588501544237667",-11.5539923239709,-0.479437033961399,-6.67653486336624,-8.49471668154806,-17.6950402933275,-19.2462498557214,-30.2689353544751,-0.924900044327403
"Pinodelcuervo","3",0.727272727272727,3,12.962962962963,2.03422787810594,0.18492980710054,2.04319187054512,0.613165207689396,0.947647173646085,0.420619835714305,7,4,0.285714285714286,0.0854700854700855,7.51379094493999,8.40821252127009,"0.469136",NA,-13.1914311140586,11.8899540680645,-5.14663117433759,-6.99592924534299,-18.0011468444333,-19.431173507289,-20.7878771815944,-0.877690865456708
"Pinodelcuervo","4",0.692307692307692,4,0,1.66666666666667,0.128205128205128,2.19722457733622,0.613147192765458,1,NA,9,4,0.166666666666667,0,5.65685424949238,8.47213595499958,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA
"Pinodelcuervo","5",0.647058823529412,6,0,1.58333333333333,0.0931372549019608,2.36938211969468,0.565531592836852,0.958200460752105,1,11,6,0.127272727272727,0,10.128990204492,12.2815944538108,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-40.7612418254632,NA,-27.7205140923251,-29.2107101707565,-72.1021949762707,-73.9060455031285,-81.9060627362558,0.687090927085698
"Pinodelcuervo","6",0.96551724137931,4,6.25,4.5797506248138,0.157922435338407,3.29982968566709,0.655124228106865,0.956524906965136,0.27894294565113,22,7,0.301752548740439,0.0534413034030985,16.0938606305191,18.3828068150412,"0.543184","-0.714641197464979",-24.5880855711862,3.93339423990788,-10.9957907189976,-15.417618908473,-56.6135333593208,-59.258238816881,-34.6010227829588,-2.52544653351565
"Pinodelcuervo","7",0.923076923076923,1,2.38095238095238,2.66689574804053,0.205145826772349,2.45831132968308,0.686004838233728,0.960842907662783,0.210309917857153,9,4,0.361111111111111,0.243788703220752,7.61503417461675,9.13756865905126,"0.514793","0.122504975323373",-14.4025995529226,1.15864884357086,-7.63734320005653,-10.0990931213247,-25.6515524948069,-27.4238589862563,-33.7269658935933,-1.30316059862356
"Bonares","1",0.75,2,0,2.66666666666667,0.333333333333333,1.79175946922805,0.72105705434887,1,NA,6,2,0.666666666666667,0,2.82842712474619,4.89897948556636,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA
"Bonares","2",1.15384615384615,1,20.6349206349206,3.15913136115109,0.24301010470393,2.62299627608579,0.731961047543915,0.900058919282626,0,9,4,0.306082283862054,0.723407812737498,14.6705092791938,8.31319304793945,"0.28","-1.90858142796002",-19.6471306241957,17.7994706138745,-13.1724685042566,-16.0885897607038,-38.7810605327786,-40.6720957613205,-19.3798882659637,-1.6156647809119
"Bonares","3",1,1,17.741935483871,3.13894001791707,0.261578334826423,2.34393298130802,0.659269624455867,0.823334261589117,0,7,5,0.499522616063969,0.617696002744896,12.1023616291037,10.8633338736026,"0.380623","0.482063212401955",-14.6554981182079,15.090905419625,-4.0624222272272,-6.93978391031785,-18.8720975450968,-20.556760901949,-9.80554727697095,-0.982336754420835
"Bonares","4",0.875,2,0,3.06488190271267,0.191555118919542,2.61563057702755,0.675663849450722,0.965245435128763,0.333333333333334,12,4,0.345959595959596,0.0595595595595596,9.07876689889791,10.6641591853969,"0.546667",NA,-16.1944376214505,NA,-8.78809091697545,-11.6614177007686,-31.7919906768822,-33.731957404459,-43.9869335444129,-0.781999238522806
"Bonares","5",0.833333333333333,3,3.40909090909091,2.95710678118655,0.164283710065919,2.68594532466979,0.643434629086759,0.967097693054393,0.249999999999999,13,5,0.29020979020979,0.125313479623824,8.81989314118509,11.5935781990998,"0.617188",NA,-19.9921126402827,1.81943640999379,-6.77624938030917,-9.5690724514298,-33.6130389050401,-35.6555496006231,-21.4281209430023,-1.2831619866582
"Bonares","6",0.75,3,0,2.42866094677138,0.202388412230948,2.16395565688206,0.656572441191698,0.951700470111151,1,9,3,0.361111111111111,0,5.57138245316996,8.3166247903554,"0.54",NA,-18.6507388743685,NA,-9.36737445031972,-11.5936469848601,-30.6082022892285,-32.1155855049189,-40.1036925367115,0.170562780136486
"Bonares","7",0.733333333333333,4,0,2.15320589321199,0.143547059547466,2.35167330190463,0.621447001711074,0.940866486160396,1,11,4,0.254545454545455,0,8.90979497659165,11.4413740387759,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-21.0394303853882,NA,-13.8755501876193,-15.8852090212838,-38.6117817490817,-40.3420080492752,-46.483812436296,0.201318077303674
"Niebla","1",0.625,3,0,1.38913706037724,0.173642132547155,1.56071040904141,0.576322554288756,0.930305955037786,1,5,3,0.2,0,6.06449510224598,6.82729186141665,"0.611111",NA,-11.0661023860028,NA,-6.73185910961509,-7.94735403744518,-13.7680815981865,-14.7524694529392,-28.0661738831447,0.253759422170035
"Niebla","2",0.9,1,0,2.33333333333333,0.233333333333333,2.19722457733622,0.691374248086811,1,0,6,4,0.326666666666667,0.288888888888889,6.8241482940393,6.68739260883036,"0.45679","-0.558178628617974",-10.9043250358603,-0.638028441349446,-5.2742896430303,-7.3742896430303,-15.8229816640256,-17.328831993275,-23.2526304389195,-1.04609382764531
"Niebla","3",0.833333333333333,3,9.87654320987654,2.43824763530204,0.135458201961224,2.65258753472015,0.620246580139961,0.937809279644017,0.435622413502457,12,6,0.198793021180228,0.112864982939161,13.7598709014825,15.3351346135278,"0.587258","0.959641145642277",-14.7248443003645,8.06517482163466,-6.84306365841306,-9.14585309175388,-27.6847519720826,-29.7170929266628,-21.0037026156167,-1.45882174646039
"Niebla","4",0.76,6,0,2.32991081110936,0.0931964324443742,2.926417555498,0.595689626803397,0.972886536884392,0.296081910965865,17,8,0.136029411764706,0.0327825159914712,14.2106020129095,16.8115081974363,"0.7475","0.810415742219935",-32.1043400950715,-0.496264909088855,-13.5288798885642,-15.7655942672292,-66.7533196877181,-69.0840476164128,-51.7373444142942,-0.631117397510398
"Niebla","5",0.826086956521739,5,0,2.62991081110936,0.114343948309102,2.926417555498,0.620200965459758,0.972886536884392,0.25,16,7,0.175,0.0277898393399913,13.3434777195195,15.7978694463352,"0.6475","-0.510638740084679",-23.906566539134,NA,-12.8585063299881,-15.3740731927884,-51.5922541002599,-53.898470690298,-54.8521824640897,-0.673626064153117
"Niebla","6",0.75,6,2.70700636942675,2.44862973971439,0.102026239154766,2.82156380786037,0.590393575710541,0.898993886506805,0.710309917857152,17,7,0.17436974789916,0.0168067226890756,16.384638476434,17.3351643787914,"0.709751","2.27076727809637",-26.0291505321921,1.31398565425904,-12.8633241089648,-15.2099276095244,-55.7141495104598,-57.9453197426096,-48.8290021674998,-0.761700460959672
"Niebla","7",0.75,3,0,2,0.166666666666667,2.19722457733622,0.633985000288462,1,0,8,4,0.238095238095238,0.0555555555555555,6.68043575697742,8.05511469154196,"0.604938",NA,-19.3559692628831,NA,-10.623916179463,-12.4572495127964,-30.0060181181125,-31.5692576951603,-42.3166804445946,-0.574456264653803
"ConventodelaLuz","1",0.666666666666667,3,0,1.5,0.166666666666667,1.79175946922805,0.598104004501844,1,0,5,4,0.166666666666667,0.111111111111111,5.56047793231507,6.21586659506282,"0.611111","0.0264846005302961",-17.3370829427897,NA,-11.9109563417379,-13.2442896750712,-21.585213810588,-22.7788692753142,-42.5654861600435,-0.367423461417477
"ConventodelaLuz","2",0.933333333333333,1,1.63934426229508,3.12021994528893,0.208014663019262,2.55323700299371,0.674711695235531,0.892207008336911,0.271096611167892,11,4,0.345454545454545,0.353135140454793,12.0746577735938,11.9265475263965,"0.5","1.12212870995682",-15.5425247187576,-1.38364352772036,-4.733717259177,-7.64592254144667,-24.6214177419191,-26.4999430496773,-12.4970098203268,-1.26546636284598
"ConventodelaLuz","3",1,2,16.6666666666667,3.77050240606529,0.16393488722023,2.99775670327198,0.626164360030826,0.832941596250925,0.184383723820066,15,8,0.307975539942753,0.303951341029675,17.7283362036949,19.609703264079,"0.445369","0.216064358424632",-16.1953908553038,12.3923657665213,-5.06438973597146,-8.67095725481652,-29.0861694094878,-31.457761752729,-15.4958025933146,-2.14851577561943
"ConventodelaLuz","4",0.9375,1,0,3.4,0.2125,2.70805020110221,0.661412384802437,1,0,10,6,0.323809523809524,0.508994708994709,7.30056307974577,7.77475635600434,"0.533333","-0.487803313565625",-17.0355680872963,-2.38734253510681,-4.32820247169098,-7.51570247169098,-25.5568564118379,-27.6034942281377,-15.5129503105302,-1.4577181033961
"ConventodelaLuz","5",0.7,3,10,1.74895957646948,0.174895957646948,1.90615474653985,0.592180267350915,0.942873837077085,0.420619835714305,5,5,0.109090909090909,0.215538847117794,8.87245139071821,8.00996767509825,"0.5","-0.571920021518058",-11.4684781924856,9.22486405655143,-5.09641459748625,-6.67047821630878,-15.3980274682529,-16.7120019474419,-22.0370699758965,-0.753764890413084
"ConventodelaLuz","6",0.777777777777778,2,0,2.28571428571429,0.253968253968254,1.94591014905531,0.649560765570943,1,0,5,4,0.45,0.3,4.53553390593274,5.21432662413146,"0.469388","0.092182274418973",-9.94022630464313,-1.05659026056623,-3.54062910666706,-5.5723751384131,-12.1626868254752,-13.4590362089596,-19.9141921526794,-1.03681864058139
"Urbanizaciones","1",0.866666666666667,2,0,3.07692307692308,0.205128205128205,2.56494935746154,0.677806771222962,1,0,11,4,0.366666666666667,0.0703703703703704,7.69353659446911,9.38515517002342,"0.526627",NA,-18.0368265201269,NA,-8.64363271683114,-11.515427588626,-33.3668754570268,-35.2540180432654,-43.8860090185089,-1.12465770385976
"Urbanizaciones","3",0.941176470588235,2,2.38095238095238,3.27400258051637,0.192588387089198,2.70726970978481,0.685169000599329,0.893604119446729,0.237293093462235,13,4,0.337121900951688,0.19871336220423,11.4254980078613,11.7779495938465,"0.527778","0.262829681855146",-19.826049384087,-0.00194485465047611,-6.93232063324508,-10.0137348266722,-32.3393685485553,-34.3614692577409,-16.7763316773749,-1.19770966502613
"Urbanizaciones","4",0.666666666666667,3,0,1.47640319460907,0.164044799401007,1.74786809746676,0.583452704668155,0.937182366305252,0.5,4,5,0.0714285714285714,0.166666666666667,7.87642507250715,6.79654590981486,"0.591837","0.907657733909861",-10.2781951415062,NA,-6.62641981704212,-7.93877821225018,-13.8829570716515,-15.0473724644501,-31.1796631048237,-0.16332495807108
"Urbanizaciones","5",0.923076923076923,1,0,2.84284233600178,0.218680179692445,2.40364041061495,0.670748627786103,0.874457826169051,0.41311732856428,9,4,0.413888888888889,0.169213355970572,9.22112331445607,10.8847195636476,"0.47449","0.667095763889209",-14.0744164332083,-1.57927402559661,-7.34499596016923,-9.96915811647856,-25.0769669243456,-26.8098587071745,-28.5477148118816,-2.16312544786937
"Urbanizaciones","6",0.714285714285714,2,0,1.64421867160095,0.234888381657278,1.47507631105469,0.640617502277259,0.821396437668066,1,5,2,0.4,0,7.15763005262566,7.21110255092798,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-18.0158768254267,-2.07507705398685,-10.5036564947608,-11.9129867847045,-18.5504058683919,-19.3848646771693,-24.5679765384441,0.650200699597901
"Urbanizaciones","7",0.833333333333333,2,0,2.94494078742115,0.245411732285096,2.25385758960135,0.75235614660835,0.938481778950082,1,10,2,0.466666666666667,0,4.65028153987288,8,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-14.527285084718,NA,-8.93658460360178,-11.6361136587378,-26.2549179016262,-27.7564193446193,-39.9035802712282,-0.230508586144525
"CotitodeSantaTeresa","1",0.6,4,0,1.33354605175192,0.133354605175192,1.74786809746676,0.549980645631605,0.937182366305252,1,6,4,0.133333333333333,0,7.47870866461908,8.17608490102927,"0.693878",NA,-19.7255839619733,NA,-11.6029755321115,-12.8031669786883,-26.9379576248966,-28.1358450767317,-45.7764443340649,0.615381962873868
"CotitodeSantaTeresa","2",0.785714285714286,3,0,1.84354024804979,0.131681446289271,2.31142344469197,0.607204723534982,0.868624938206776,0.543112347358943,9,5,0.180555555555556,0.09,12.3971307071907,12.344068074718,"0.64497","1.68869071786593",-14.3779094194219,-0.643819747041972,-8.31498691961119,-10.0268457213717,-26.3981822517745,-28.1024009729315,-35.4278503546995,-0.712081521126354
"CotitodeSantaTeresa","3",0.882352941176471,2,0,3.53333333333333,0.207843137254902,2.70805020110221,0.724529045546289,1,0,14,3,0.384615384615385,0.0833333333333333,5.26441573487495,9.05504101824717,"0.555556",NA,-29.2678879704154,NA,-17.0308926762584,-20.3563828723368,-56.9158121303353,-58.8993332858911,-57.5347425013651,-0.762514636861858
"CotitodeSantaTeresa","4",0.769230769230769,3,0,2.3,0.176923076923077,2.30258509299405,0.676992492528845,1,NA,10,3,0.288888888888889,0,4.24264068711929,7.72740661031255,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA
"CotitodeSantaTeresa","5",0.739130434782609,6,0,2.96304568679241,0.128828073338801,2.81335540450062,0.608296636127209,0.970269857801986,1,17,6,0.257352941176471,0,10.3071357893653,14.0794735655741,"Error in try(mod@likelihood, TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
","Error in try((mod@likelihood - mean(like.nulls))/sd(like.nulls), TRUE) : 
  trying to get slot \"likelihood\" from an object of a basic class (\"NULL\") with no slots
",-38.094499275858,NA,-17.8935886494929,-20.7278062629465,-78.8432317343081,-81.0482905026815,-72.1489969668336,0.364102054427679
"CotitodeSantaTeresa","6",0.857142857142857,2,0,2.91666666666667,0.208333333333333,2.484906649788,0.673620995399231,1,0,10,4,0.388888888888889,0.1,6.49787879314745,8.81155945282434,"0.493056",NA,-17.7716531537733,NA,-9.46463253001087,-12.1729658633442,-31.7523174373675,-33.5636030917562,-42.3832170302546,-1.06684734864278
"Elpinar","2",0.823529411764706,3,5.26315789473684,3.00099906584392,0.176529356814348,2.55779386010773,0.624713875746587,0.886850137665543,0.286679559916098,12,5,0.335858585858586,0.117897727272727,11.4316647923593,13.1116806189222,"0.539792",NA,-16.3506666295851,3.00168064153185,-6.64701197208289,-9.47148168111246,-25.9924851111873,-27.9255650955485,-15.6003716758221,-0.791561342593711
"Elpinar","3",0.875,1,0,2.71428571428571,0.339285714285714,1.94591014905531,0.718565020789978,1,0,5,3,0.75,0.222222222222222,3.20710678118655,5.41421356237309,"0.326531",NA,-9.4035120123138,NA,-4.31197330927838,-6.68697330927838,-13.1572572496363,-14.3846023779016,-37.1693571133315,-1.67324614153946
"Elpinar","4",0.8,1,0,2,0.4,1.38629436111989,0.773705614469083,1,0,3,2,0.777777777777778,0.5,2,2.82842712474619,"0.25","-1.1",-6.1,NA,-2.90335218690653,-4.50335218690653,-5.51370563888011,-6.12629438553092,-20.5066017177982,NA
"Elpinar","5",0.8,4,8.58585858585859,3.00989528563639,0.15049476428182,2.65258753472015,0.588044812942622,0.807019575200714,0.254421099150119,13,7,0.363960113960114,0.117685264391851,13.4571264936498,16.2004683278253,"0.481994",NA,-15.797537795395,4.95088413964405,-2.86680758715845,-5.72620810851302,-21.702897388165,-23.7674401099425,-10.0808265493876,-0.79852742322594
